,strategy,params,start_date,end_date,final_portfolio_value,total_trades,winning_trades,losing_trades,average_return
269,Dip_Recovery_Volume,"{'period': 20, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-12-21 09:30:00-05:00,2024-05-31 14:15:00-04:00,1019625.97,38,30,8,0.012520331130521728
270,SMA_Crossover,"{'fast_period': 5, 'slow_period': 20, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1001149.6200000001,77,27,50,0.0007506210374611334
271,SMA_Crossover,"{'fast_period': 5, 'slow_period': 30, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1001413.18,59,20,39,0.001201945493229986
272,SMA_Crossover,"{'fast_period': 5, 'slow_period': 40, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1001405.3500000002,49,17,32,0.0014395948626449973
273,SMA_Crossover,"{'fast_period': 10, 'slow_period': 20, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000653.1099999994,75,29,46,0.00043983010319907856
274,SMA_Crossover,"{'fast_period': 10, 'slow_period': 30, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000968.6400000005,56,20,36,0.0008711958672354221
275,SMA_Crossover,"{'fast_period': 10, 'slow_period': 40, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,999573.3500000004,43,14,29,-0.0004912813496951357
276,SMA_Crossover,"{'fast_period': 15, 'slow_period': 20, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,998302.3200000006,88,30,58,-0.0007655741361628803
277,SMA_Crossover,"{'fast_period': 15, 'slow_period': 30, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000735.1600000001,54,20,34,0.0006879171550253962
278,SMA_Crossover,"{'fast_period': 15, 'slow_period': 40, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000722.4999999999,41,14,27,0.0008882069560693397
279,Bollinger_Bands,"{'period': 15, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,997115.9899999998,83,60,23,0.001546696400811987
280,Bollinger_Bands,"{'period': 15, 'std_dev': 1.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1002679.4899999998,59,43,16,0.004932677303029465
281,Bollinger_Bands,"{'period': 15, 'std_dev': 2, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1004066.3599999996,42,28,14,0.005529656683103181
282,Bollinger_Bands,"{'period': 15, 'std_dev': 2.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000800.61,27,14,13,0.004112092919741567
283,Bollinger_Bands,"{'period': 20, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1005855.9999999999,66,47,19,0.0034982666720517175
284,Bollinger_Bands,"{'period': 20, 'std_dev': 1.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1007487.3199999994,49,33,16,0.005369364446955133
285,Bollinger_Bands,"{'period': 20, 'std_dev': 2, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000914.1300000008,38,28,10,0.0040198859823769055
286,Bollinger_Bands,"{'period': 20, 'std_dev': 2.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1003024.7799999999,29,16,13,0.003439989648010497
287,Bollinger_Bands,"{'period': 25, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1005720.9299999998,61,46,15,0.0030131026109341324
288,Bollinger_Bands,"{'period': 25, 'std_dev': 1.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1006485.9699999997,43,28,15,0.0035623030753542157
289,Bollinger_Bands,"{'period': 25, 'std_dev': 2, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1006731.1,34,24,10,0.006770482426572941
290,Bollinger_Bands,"{'period': 25, 'std_dev': 2.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,995651.78,21,10,11,-0.004022062814337506
291,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 0.5, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000124.3,30,19,11,0.00020769576331925823
292,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 0.5, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000554.2499999998,19,13,6,0.0013278484892005893
293,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 0.5, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,999634.96,14,10,4,0.0015163220386268902
294,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 1, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000061.8000000002,37,23,14,0.0006473589459870942
295,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 1, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000038.5199999998,20,12,8,0.0008021963125906301
296,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 1, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000523.4200000002,16,12,4,0.0035311137509935137
297,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 0.5, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000120.4900000001,18,11,7,0.000336619875942352
298,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 0.5, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1001216.6199999999,9,7,2,0.006758702396918805
299,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 0.5, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000039.99,8,6,2,0.0002544582200770633
300,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 1, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,999252.52,27,15,12,0.0002502166976711605
301,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 1, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,999835.0500000002,16,11,5,0.001181102841007934
302,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 1, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000678.1300000002,11,8,3,0.004009454611387154
303,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 0.5, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000532.11,15,10,5,0.0017763844954094541
304,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 0.5, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1001066.73,8,6,2,0.006982521924091224
305,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 0.5, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,999830.3300000001,9,6,3,-0.0009415549109848197
306,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 1, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,999910.1500000003,31,21,10,0.0013585943080371824
307,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 1, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000185.1900000001,14,11,3,0.002000619068740288
308,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 1, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1000925.4700000002,11,8,3,0.005235045070221064
309,Dip_Recovery_Volume,"{'period': 10, 'std_dev': 0.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,998828.6899999995,53,36,17,0.005680847456172021
310,Dip_Recovery_Volume,"{'period': 10, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1001761.4899999993,44,28,16,0.0063551695742056526
311,Dip_Recovery_Volume,"{'period': 15, 'std_dev': 0.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1015194.5399999998,51,32,19,0.004975436736056481
312,Dip_Recovery_Volume,"{'period': 15, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1012522.41,45,31,14,0.0071901867151521436
313,Dip_Recovery_Volume,"{'period': 20, 'std_dev': 0.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1016072.1699999991,43,30,13,0.00569415823202155
314,Dip_Recovery_Volume,"{'period': 20, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-01-17 15:15:00-05:00,2023-06-27 13:30:00-04:00,1014618.2799999999,41,28,13,0.006474800009836858
315,SMA_Crossover,"{'fast_period': 5, 'slow_period': 20, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,996641.2600000001,87,18,69,-0.0018982381134424154
316,SMA_Crossover,"{'fast_period': 5, 'slow_period': 30, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,999025.9400000005,72,18,54,-0.0006734683914418645
317,SMA_Crossover,"{'fast_period': 5, 'slow_period': 40, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,998670.2900000002,55,16,39,-0.001205599143742299
318,SMA_Crossover,"{'fast_period': 10, 'slow_period': 20, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1000147.9400000002,81,28,53,9.20034383763531e-05
319,SMA_Crossover,"{'fast_period': 10, 'slow_period': 30, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1000304.1699999997,57,18,39,0.00027165551362237167
320,SMA_Crossover,"{'fast_period': 10, 'slow_period': 40, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1000424.3400000003,45,16,29,0.0004777358280701595
321,SMA_Crossover,"{'fast_period': 15, 'slow_period': 20, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1000612.3100000008,89,42,47,0.00034752898636077875
322,SMA_Crossover,"{'fast_period': 15, 'slow_period': 30, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1001143.3799999997,50,20,30,0.001265126189561805
323,SMA_Crossover,"{'fast_period': 15, 'slow_period': 40, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,999860.2999999997,40,14,26,-0.0001674565926366875
324,Bollinger_Bands,"{'period': 15, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1003011.0000000003,93,73,20,0.00436703216397094
325,Bollinger_Bands,"{'period': 15, 'std_dev': 1.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1011193.0899999993,67,53,14,0.007362876451530714
326,Bollinger_Bands,"{'period': 15, 'std_dev': 2, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1004710.0799999997,42,30,12,0.005134083780515237
327,Bollinger_Bands,"{'period': 15, 'std_dev': 2.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1008736.7100000004,24,13,11,0.00782272743017446
328,Bollinger_Bands,"{'period': 20, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1003599.919999999,79,64,15,0.00414850047855461
329,Bollinger_Bands,"{'period': 20, 'std_dev': 1.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1008492.8099999998,57,45,12,0.005696462588800405
330,Bollinger_Bands,"{'period': 20, 'std_dev': 2, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1010083.2399999993,36,26,10,0.0073201584886371
331,Bollinger_Bands,"{'period': 20, 'std_dev': 2.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1002991.3500000003,22,11,11,0.003338692888310423
332,Bollinger_Bands,"{'period': 25, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1005675.3599999998,69,56,13,0.004006057407090547
333,Bollinger_Bands,"{'period': 25, 'std_dev': 1.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,999504.7199999997,47,34,13,0.0038657673096591937
334,Bollinger_Bands,"{'period': 25, 'std_dev': 2, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1001967.0000000002,29,20,9,0.007537237860917795
335,Bollinger_Bands,"{'period': 25, 'std_dev': 2.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1003669.1000000003,20,12,8,0.008560606970442936
336,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 0.5, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,999701.3599999996,29,17,12,-0.000629268299621283
337,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 0.5, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,999939.8199999998,15,11,4,-0.00017057197933235222
338,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 0.5, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1001210.3199999997,17,14,3,0.003613931304510963
339,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 1, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1001256.9,36,24,12,0.0016815877474705156
340,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 1, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1000532.72,26,19,7,0.0015842585317819176
341,Sideways_Bollinger_Bands,"{'period': 10, 'std_dev': 1, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1001738.49,21,16,5,0.00418298146864028
342,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 0.5, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,998393.7399999999,9,3,6,-0.0075421403466013615
343,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 0.5, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,998552.9500000001,7,3,4,-0.010344051830760937
344,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 0.5, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1000665.6899999997,8,7,1,0.0033232598503174266
345,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 1, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1000700.6599999998,23,14,9,0.0012175157176598974
346,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 1, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,999780.7800000003,17,11,6,-0.0004864061190110358
347,Sideways_Bollinger_Bands,"{'period': 15, 'std_dev': 1, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1001827.98,13,12,1,0.005897004294347899
348,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 0.5, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,998664.7499999997,11,5,6,-0.005262992833059129
349,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 0.5, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,998256.46,5,1,4,-0.017455261412872614
350,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 0.5, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1000782.33,7,6,1,0.005383365591805843
351,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 1, 'rsi_window': 14, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,999622.3600000001,22,14,8,-0.0006656224241716289
352,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 1, 'rsi_window': 21, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1000076.2300000001,12,8,4,6.178503961603004e-05
353,Sideways_Bollinger_Bands,"{'period': 20, 'std_dev': 1, 'rsi_window': 28, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,1001226.7400000005,10,8,2,0.004982505427298537
354,Dip_Recovery_Volume,"{'period': 10, 'std_dev': 0.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,995079.3599999998,45,34,11,0.003806494165560987
355,Dip_Recovery_Volume,"{'period': 10, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,999050.1000000001,40,29,11,0.003967940652303369
356,Dip_Recovery_Volume,"{'period': 15, 'std_dev': 0.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,971938.2599999997,46,34,12,0.0028905498760626916
357,Dip_Recovery_Volume,"{'period': 15, 'std_dev': 1, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,977129.1599999997,45,31,14,0.003226826507187751
358,Dip_Recovery_Volume,"{'period': 20, 'std_dev': 0.5, 'take_profit_pct': 0.05, 'stop_loss_pct': 0.03}",2023-06-23 14:15:00-04:00,2023-12-01 12:00:00-05:00,981185.32,43,33,10,0.004729663261232395
